date,nav,scheme_code,scheme_name,fund_house,scheme_category,scheme_type,isin_growth,isin_div_reinvestment
31-07-2017,32.05350,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF204K01XI3,
28-07-2017,31.82240,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF204K01XI3,
27-07-2017,31.80260,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF204K01XI3,
26-07-2017,31.84410,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF204K01XI3,
25-07-2017,31.70530,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF204K01XI3,
24-07-2017,31.66340,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF204K01XI3,
21-07-2017,31.63640,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF204K01XI3,
20-07-2017,31.61090,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF204K01XI3,
19-07-2017,31.69470,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF204K01XI3,
18-07-2017,31.45520,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF204K01XI3,
17-07-2017,31.68830,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF204K01XI3,
14-07-2017,31.57940,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF204K01XI3,
13-07-2017,31.49590,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF204K01XI3,
12-07-2017,31.25960,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF204K01XI3,
11-07-2017,31.14320,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF204K01XI3,
10-07-2017,31.20730,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF204K01XI3,
07-07-2017,30.91410,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF204K01XI3,
06-07-2017,30.91830,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF204K01XI3,
05-07-2017,30.74530,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF204K01XI3,
04-07-2017,30.64690,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF204K01XI3,
03-07-2017,30.70760,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF204K01XI3,
30-06-2017,30.46720,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF204K01XI3,
29-06-2017,30.27740,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF204K01XI3,
28-06-2017,30.17190,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF204K01XI3,
27-06-2017,30.18950,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF204K01XI3,
23-06-2017,30.45230,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF204K01XI3,
22-06-2017,30.63260,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF204K01XI3,
21-06-2017,30.63390,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF204K01XI3,
20-06-2017,30.64660,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF204K01XI3,
19-06-2017,30.63730,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF204K01XI3,
16-06-2017,30.48800,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF204K01XI3,
15-06-2017,30.42690,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF204K01XI3,
14-06-2017,30.38410,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF204K01XI3,
13-06-2017,30.40370,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF204K01XI3,
12-06-2017,30.34470,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF204K01XI3,
09-06-2017,30.52590,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF204K01XI3,
08-06-2017,30.50600,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF204K01XI3,
07-06-2017,30.40990,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF204K01XI3,
06-06-2017,30.22900,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF204K01XI3,
05-06-2017,30.35140,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF204K01XI3,
02-06-2017,30.30310,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF204K01XI3,
01-06-2017,30.13270,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF204K01XI3,
31-05-2017,30.10170,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF204K01XI3,
30-05-2017,29.97350,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF204K01XI3,
29-05-2017,29.83610,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF204K01XI3,
26-05-2017,29.96620,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF204K01XI3,
25-05-2017,29.59000,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF204K01XI3,
24-05-2017,29.16710,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF204K01XI3,
23-05-2017,29.45380,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF204K01XI3,
22-05-2017,29.76120,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF204K01XI3,
19-05-2017,29.89710,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF204K01XI3,
18-05-2017,29.95070,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF204K01XI3,
17-05-2017,30.37740,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF204K01XI3,
16-05-2017,30.33290,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF204K01XI3,
15-05-2017,30.19350,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF204K01XI3,
12-05-2017,29.93220,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF204K01XI3,
11-05-2017,30.03100,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF204K01XI3,
10-05-2017,29.95940,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF204K01XI3,
09-05-2017,29.67650,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF204K01XI3,
08-05-2017,29.55040,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF204K01XI3,
05-05-2017,29.41090,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF204K01XI3,
04-05-2017,29.61050,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF204K01XI3,
03-05-2017,29.46670,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF204K01XI3,
02-05-2017,29.46000,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF204K01XI3,
28-04-2017,29.42780,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF204K01XI3,
27-04-2017,29.43870,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF204K01XI3,
26-04-2017,29.51730,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF204K01XI3,
25-04-2017,29.39210,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF204K01XI3,
24-04-2017,29.12860,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF204K01XI3,
21-04-2017,28.80380,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF204K01XI3,
20-04-2017,28.86300,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF204K01XI3,
19-04-2017,28.75780,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF204K01XI3,
18-04-2017,28.76910,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF204K01XI3,
17-04-2017,28.97220,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF204K01XI3,
13-04-2017,29.07910,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF204K01XI3,
12-04-2017,29.22110,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF204K01XI3,
11-04-2017,29.32290,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF204K01XI3,
10-04-2017,29.03890,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF204K01XI3,
07-04-2017,28.95000,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF204K01XI3,
06-04-2017,28.98120,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF204K01XI3,
05-04-2017,29.04290,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF204K01XI3,
03-04-2017,28.91100,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF204K01XI3,
31-03-2017,28.65330,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF204K01XI3,
30-03-2017,28.55090,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF204K01XI3,
29-03-2017,28.44920,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF204K01XI3,
28-03-2017,28.32460,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF204K01XI3,
27-03-2017,28.17390,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF204K01XI3,
24-03-2017,28.25640,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF204K01XI3,
23-03-2017,28.13650,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF204K01XI3,
22-03-2017,27.89710,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF204K01XI3,
21-03-2017,28.18440,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF204K01XI3,
20-03-2017,28.25150,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF204K01XI3,
17-03-2017,28.29200,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF204K01XI3,
16-03-2017,28.29940,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF204K01XI3,
15-03-2017,28.04990,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF204K01XI3,
14-03-2017,27.91090,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF204K01XI3,
10-03-2017,27.48250,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF204K01XI3,
09-03-2017,27.47880,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF204K01XI3,
08-03-2017,27.51820,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF204K01XI3,
07-03-2017,27.56370,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF204K01XI3,
